0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.9062005982069551,0.9279285193436917,0.8133378071400024,0.9384617612308992,0.5255434858253057,0.1889315461307104,0.5825018524157421,0.5372416526979908,0.6088305038777246,0.9079491728927068,1.0,0.9191962160674463,0.956438579328273,0.2541740944348406,0.5926184217795362,0.19131003302438046,0.8305782020210314,0.6599665437237151,0.3943622863163996,0.9788128187899008
0.8883501087170277,0.8286640145043885,0.7943382408222961,0.8116233066080905,0.5740212033606079,0.08928252288175552,0.6141835366835304,0.5195905514197605,0.6032894606318815,0.8764610911850856,0.9191962160674463,1.0,0.9067776152533769,0.2760624254721591,0.6798623802371503,0.244955726754895,0.8446404552929841,0.7235281741126359,0.5138700327477131,0.9497909533671444
0.9465114735572735,0.9226981046789131,0.854500990417962,0.8933761200993365,0.5973696639724174,0.19164499333730972,0.6479672317729278,0.6008966691478947,0.6763057776801534,0.9164391170744061,0.956438579328273,0.9067776152533769,1.0,0.295588040571105,0.590711706508859,0.18010382941381828,0.8418256656084093,0.6871634078689185,0.4111143973827333,0.9567511821351383
0.3325992214633905,0.20575000956282924,0.4173197396905418,0.18930863768927925,0.6602777093268423,-0.010526315789473696,0.645019306783286,0.6802010638271166,0.5757072722469213,0.27936282582970523,0.2541740944348406,0.2760624254721591,0.295588040571105,1.0,0.03098662125842059,-0.0149654323603925,0.11775229596164338,0.18181538277003914,-0.02668105855606655,0.24601190768690653
0.5731782201311078,0.632198066941297,0.5300434816196087,0.5662471360601924,0.19858017207103432,-0.051644368764034325,0.2898421823235195,0.15340737009501687,0.22791451305513186,0.6020960242405067,0.5926184217795362,0.6798623802371503,0.590711706508859,0.03098662125842059,1.0,0.513965404509659,0.8110416464647873,0.803585242532233,0.7068762570942422,0.6690416603513932
0.1881277569788433,0.21565202688222546,0.19407342402345534,0.2067331312945648,-0.0377815994629632,-0.014965432360392494,-0.04285207087136398,-0.038402818222813925,-0.04497210346201922,0.22779709203885803,0.19131003302438046,0.244955726754895,0.18010382941381828,-0.0149654323603925,0.513965404509659,1.0,0.30997913076640793,0.41756053052178155,0.5689933474023913,0.23972251798143282
0.7286357048545266,0.8173527509845848,0.6195359090253725,0.83130338240742,0.3167506020477298,0.08128706882513448,0.3858991725029768,0.30499990148458167,0.3616805251069575,0.7206709091762781,0.8305782020210314,0.8446404552929841,0.8418256656084093,0.11775229596164338,0.8110416464647873,0.30997913076640793,1.0,0.6671907594936495,0.5141331515898994,0.8995134227169355
0.7449612133279602,0.6924041293952486,0.8066621016790994,0.5860818048307256,0.5821363377456219,0.032633530240776254,0.6487611469785064,0.5129586358941602,0.6424316706628169,0.7813131669831114,0.6599665437237151,0.7235281741126359,0.6871634078689185,0.18181538277003914,0.803585242532233,0.41756053052178155,0.6671907594936495,1.0,0.7381438584552581,0.7047366014863209
0.4611032889025401,0.39361033843196946,0.47254123065092307,0.3265389440528748,0.31399548190717264,-0.026681058556066548,0.34735912945711295,0.090873458057898,0.24236762774140524,0.47546927570525177,0.3943622863163996,0.5138700327477131,0.4111143973827333,-0.02668105855606655,0.7068762570942422,0.5689933474023913,0.5141331515898994,0.7381438584552581,1.0,0.46288720763153207
0.8937434355515262,0.9184986298879629,0.7998819770453424,0.9275547725943127,0.5308968304924533,0.15755818806914243,0.5820133166706488,0.517800911268717,0.5968840858287161,0.8900944963949678,0.9788128187899008,0.9497909533671444,0.9567511821351383,0.24601190768690653,0.6690416603513932,0.23972251798143282,0.8995134227169355,0.7047366014863209,0.46288720763153207,1.0
